# Filename: 214209_testmeasurement.dat
# Timestamp: Thu Oct 09 21:42:09 2014

# Column 1:
#	name: frequency, mw src 1 [Hz]
#	size: 0
#	type: coordinate
# Column 2:
#	name: Bfield, ivvi dac 3 [mV]
#	size: 0
#	type: coordinate
# Column 3:
#	name: Psw SQUID
#	type: value

0.000000000000e+00	-5.000000000000e+00	1.683065914550e-01
1.000000000000e-01	-5.000000000000e+00	-3.252343196013e-03
2.000000000000e-01	-5.000000000000e+00	7.527082851487e-02
3.000000000000e-01	-5.000000000000e+00	1.408727297883e-01
4.000000000000e-01	-5.000000000000e+00	-1.346236204902e-01
5.000000000000e-01	-5.000000000000e+00	4.999228938564e-02
6.000000000000e-01	-5.000000000000e+00	1.338393405054e-01
7.000000000000e-01	-5.000000000000e+00	-7.601414732619e-02
8.000000000000e-01	-5.000000000000e+00	1.267049753601e-01
9.000000000000e-01	-5.000000000000e+00	1.322882218100e-01
1.000000000000e+00	-5.000000000000e+00	7.456608637814e-02
1.100000000000e+00	-5.000000000000e+00	-9.591725162599e-02
1.200000000000e+00	-5.000000000000e+00	-1.739259402192e-01
1.300000000000e+00	-5.000000000000e+00	6.146220702726e-04
1.400000000000e+00	-5.000000000000e+00	9.984023732478e-02
1.500000000000e+00	-5.000000000000e+00	-8.927016736968e-04
1.600000000000e+00	-5.000000000000e+00	6.683338689753e-02
1.700000000000e+00	-5.000000000000e+00	-1.595246705582e-01
1.800000000000e+00	-5.000000000000e+00	1.112894602769e-01
1.900000000000e+00	-5.000000000000e+00	-9.442787402907e-02
2.000000000000e+00	-5.000000000000e+00	2.127177714579e-02
2.100000000000e+00	-5.000000000000e+00	1.460989916458e-01
2.200000000000e+00	-5.000000000000e+00	1.747916008900e-01
2.300000000000e+00	-5.000000000000e+00	3.482689127405e-02
2.400000000000e+00	-5.000000000000e+00	9.619213280574e-02
2.500000000000e+00	-5.000000000000e+00	1.737982870298e-02
2.600000000000e+00	-5.000000000000e+00	-8.374352020406e-02
2.700000000000e+00	-5.000000000000e+00	8.987687512528e-02
2.800000000000e+00	-5.000000000000e+00	-6.638837762000e-02
2.900000000000e+00	-5.000000000000e+00	-3.978488821313e-03
3.000000000000e+00	-5.000000000000e+00	1.645386884180e-01
3.100000000000e+00	-5.000000000000e+00	1.116428817863e-01
3.200000000000e+00	-5.000000000000e+00	1.229391297049e-01
3.300000000000e+00	-5.000000000000e+00	2.041046175339e-02
3.400000000000e+00	-5.000000000000e+00	-1.620184601295e-01
3.500000000000e+00	-5.000000000000e+00	6.299268715955e-03
3.600000000000e+00	-5.000000000000e+00	-4.049314438829e-02
3.700000000000e+00	-5.000000000000e+00	-7.610506647104e-02
3.800000000000e+00	-5.000000000000e+00	-3.301966702594e-02
3.900000000000e+00	-5.000000000000e+00	-4.845824094884e-02
4.000000000000e+00	-5.000000000000e+00	9.129121018839e-02
4.100000000000e+00	-5.000000000000e+00	-3.369553041077e-03
4.200000000000e+00	-5.000000000000e+00	-2.115704631137e-02
4.300000000000e+00	-5.000000000000e+00	2.571677690937e-02
4.400000000000e+00	-5.000000000000e+00	4.922055238674e-02
4.500000000000e+00	-5.000000000000e+00	1.080203509082e-01
4.600000000000e+00	-5.000000000000e+00	1.804805999477e-02
4.700000000000e+00	-5.000000000000e+00	2.212489288673e-02
4.800000000000e+00	-5.000000000000e+00	4.098960409426e-02
4.900000000000e+00	-5.000000000000e+00	1.025948290914e-01
5.000000000000e+00	-5.000000000000e+00	7.838502475066e-02
5.100000000000e+00	-5.000000000000e+00	8.904127664346e-02
5.200000000000e+00	-5.000000000000e+00	-8.949477956726e-03
5.300000000000e+00	-5.000000000000e+00	2.073055663031e-01
5.400000000000e+00	-5.000000000000e+00	3.740291606451e-02
5.500000000000e+00	-5.000000000000e+00	6.107519216835e-02
5.600000000000e+00	-5.000000000000e+00	1.818597147324e-01
5.700000000000e+00	-5.000000000000e+00	1.453407126412e-01
5.800000000000e+00	-5.000000000000e+00	2.471322473527e-01
5.900000000000e+00	-5.000000000000e+00	1.410216755547e+00
6.000000000000e+00	-5.000000000000e+00	6.474123550924e+00
6.100000000000e+00	-5.000000000000e+00	1.243630818839e+00
6.200000000000e+00	-5.000000000000e+00	6.382986026477e-01
6.300000000000e+00	-5.000000000000e+00	1.640359140043e-01
6.400000000000e+00	-5.000000000000e+00	1.033249349737e-01
6.500000000000e+00	-5.000000000000e+00	-9.685774790157e-02
6.600000000000e+00	-5.000000000000e+00	-2.721240300724e-02
6.700000000000e+00	-5.000000000000e+00	1.872384612610e-02
6.800000000000e+00	-5.000000000000e+00	1.287656134744e-02
6.900000000000e+00	-5.000000000000e+00	-6.529373663813e-02
7.000000000000e+00	-5.000000000000e+00	4.673538124452e-02
7.100000000000e+00	-5.000000000000e+00	1.192905001323e-01
7.200000000000e+00	-5.000000000000e+00	7.236053944582e-02
7.300000000000e+00	-5.000000000000e+00	1.034082635410e-01
7.400000000000e+00	-5.000000000000e+00	1.130849205589e-01
7.500000000000e+00	-5.000000000000e+00	-1.061203324103e-02
7.600000000000e+00	-5.000000000000e+00	4.206176864831e-02
7.700000000000e+00	-5.000000000000e+00	5.644890497206e-02
7.800000000000e+00	-5.000000000000e+00	1.109833612092e-01
7.900000000000e+00	-5.000000000000e+00	3.321879527414e-02
8.000000000000e+00	-5.000000000000e+00	1.884869110605e-02
8.100000000000e+00	-5.000000000000e+00	9.414227406234e-02
8.200000000000e+00	-5.000000000000e+00	1.127404866229e-01
8.300000000000e+00	-5.000000000000e+00	1.840187186217e-02
8.400000000000e+00	-5.000000000000e+00	3.504865287816e-02
8.500000000000e+00	-5.000000000000e+00	1.081903410053e-01
8.600000000000e+00	-5.000000000000e+00	-2.907996501964e-02
8.700000000000e+00	-5.000000000000e+00	-2.007618278488e-03
8.800000000000e+00	-5.000000000000e+00	-9.191239178873e-02
8.900000000000e+00	-5.000000000000e+00	-9.176424905191e-02
9.000000000000e+00	-5.000000000000e+00	-1.098372029342e-01
9.100000000000e+00	-5.000000000000e+00	-3.052954250698e-01
9.200000000000e+00	-5.000000000000e+00	-7.929435418611e-02
9.300000000000e+00	-5.000000000000e+00	-3.590782258994e-02
9.400000000000e+00	-5.000000000000e+00	-1.241535109931e-01
9.500000000000e+00	-5.000000000000e+00	3.347865597077e-02
9.600000000000e+00	-5.000000000000e+00	1.258072892592e-01
9.700000000000e+00	-5.000000000000e+00	-2.157763943811e-01
9.800000000000e+00	-5.000000000000e+00	3.551284898483e-02
9.900000000000e+00	-5.000000000000e+00	-2.864500273109e-03

0.000000000000e+00	-4.500000000000e+00	5.438670008623e-02
1.000000000000e-01	-4.500000000000e+00	-1.530965679585e-01
2.000000000000e-01	-4.500000000000e+00	1.752826865792e-01
3.000000000000e-01	-4.500000000000e+00	1.313225317547e-01
4.000000000000e-01	-4.500000000000e+00	-1.122138898883e-03
5.000000000000e-01	-4.500000000000e+00	8.597170471011e-02
6.000000000000e-01	-4.500000000000e+00	-6.429481286841e-02
7.000000000000e-01	-4.500000000000e+00	4.651232254840e-02
8.000000000000e-01	-4.500000000000e+00	-4.537255968889e-02
9.000000000000e-01	-4.500000000000e+00	-9.761873811026e-02
1.000000000000e+00	-4.500000000000e+00	-5.054156718888e-02
1.100000000000e+00	-4.500000000000e+00	-3.858429641512e-02
1.200000000000e+00	-4.500000000000e+00	1.193349672835e-01
1.300000000000e+00	-4.500000000000e+00	-7.546065407408e-02
1.400000000000e+00	-4.500000000000e+00	-7.287242605803e-02
1.500000000000e+00	-4.500000000000e+00	1.220568624082e-01
1.600000000000e+00	-4.500000000000e+00	2.176703498688e-02
1.700000000000e+00	-4.500000000000e+00	1.575172011795e-02
1.800000000000e+00	-4.500000000000e+00	-2.472206814981e-02
1.900000000000e+00	-4.500000000000e+00	-1.767408954787e-01
